sta,obs_id,cluster id,year,month,day,hour,min,sec,lat,lon,elev,aod1c,aod2c,aod3c,aod4c,aod1t,aod2t,aod3t,aod4t,ssa1,ssa2,ssa3,ssa4,aod1a,aod2a,aod3a,aod4a,g1,g2,g3,g4,volcf,vmrf,stdf,volcc,vmrc,stdc,AEe1,AEe2,AEa,nr1,nr2,nr3,nr4,ni1,ni2,ni3,ni4
Arica,2450,25,2003,3,1,12,0,0,-18.471667,-70.313333,25,0.393753,0.215405,0.149051,0.123504,0.394775,0.217775,0.1517,0.124675,0.9806,0.96615,0.94985,0.94175,0.008206,0.007915,0.008176,0.007845,0.730347,0.674706,0.645199,0.634175,0.04225,0.20075,0.4405,0.062,2.8065,0.64275,1.406226,1.233426031,0.031244,1.475,1.43975,1.4281,1.4245,0.001651,0.002563,0.003529,0.00399
Arica,2476,20,2008,4,8,12,0,0,-18.471667,-70.313333,25,0.304197,0.159392,0.120405,0.1,0.30502,0.1608,0.12042,0.10058,0.8042,0.7785,0.7637,0.7645,0.079362,0.044822,0.034214,0.028385,0.700657,0.686427,0.682646,0.690496,0.0298,0.1616,0.536,0.059,2.7904,0.7142,1.360128,1.131817477,1.24687,1.5294,1.4521,1.4344,1.4242,0.034194,0.025551,0.023868,0.022348
Arica,2482,1,2008,5,25,12,0,0,-18.471667,-70.313333,25,0.267933,0.163788,0.117708,0.092601,0.2688,0.164725,0.117625,0.092425,0.9473,0.9477,0.9354,0.9238,0.024887,0.016195,0.014335,0.013272,0.77451,0.714558,0.675348,0.656515,0.04475,0.23625,0.50975,0.03075,3.57275,0.577,1.248851,1.515761204,0.831143,1.4296,1.3753,1.3671,1.3597,0.005724,0.005816,0.006919,0.007674
Arica,2484,21,2008,6,4,12,0,0,-18.471667,-70.313333,25,0.385206,0.259509,0.1882,0.146585,0.386475,0.26025,0.1884,0.147075,0.9931,0.9942,0.9939,0.9935,0.002777,0.001553,0.001182,0.000983,0.789536,0.732462,0.697799,0.678046,0.0615,0.273,0.574,0.03225,3.36325,0.55425,1.041482,1.55675464,1.265593,1.33,1.3668,1.3786,1.376,0.000659,0.00055,0.000547,0.000545
Arica,2490,21,2008,7,24,12,0,0,-18.471667,-70.313333,25,0.385908,0.272082,0.20378,0.161901,0.388,0.2734,0.2037,0.16265,0.9929,0.9939,0.9937,0.9933,0.003095,0.001895,0.001464,0.001231,0.789062,0.741429,0.714085,0.700017,0.061,0.2865,0.6095,0.0505,3.659,0.5415,0.935537,1.414818485,1.10457,1.33,1.3698,1.3788,1.3752,0.000559,0.0005,0.0005,0.0005
Arica,2492,16,2008,9,16,12,0,0,-18.471667,-70.313333,25,0.39317,0.25515,0.18566,0.143932,0.394667,0.2564,0.1854,0.145167,0.9736,0.97275,0.963,0.95875,0.010852,0.00733,0.007174,0.006237,0.77791,0.72785,0.697591,0.681803,0.064,0.251333,0.625,0.038,3.619,0.534333,1.100275,1.53793304,0.639782,1.36595,1.3968,1.40605,1.40095,0.002625,0.002703,0.003434,0.003535
Arica,2498,21,2009,8,18,12,0,0,-18.471667,-70.313333,25,0.379582,0.268313,0.200446,0.158688,0.3811,0.27045,0.2006,0.16055,0.9892,0.9919,0.9896,0.989,0.004359,0.002307,0.002195,0.001859,0.803278,0.755411,0.727186,0.71322,0.0625,0.304,0.577,0.056,3.3935,0.527,0.927747,1.400106136,1.057223,1.3511,1.3645,1.3687,1.3633,0.000873,0.000699,0.00085,0.000855
Arica,2500,21,2010,7,6,12,0,0,-18.471667,-70.313333,25,0.395017,0.276383,0.206793,0.168504,0.39655,0.2772,0.207175,0.16855,0.9914,0.9866,0.9788,0.9761,0.003587,0.003821,0.004475,0.004087,0.783859,0.741117,0.717626,0.705812,0.06425,0.27275,0.64025,0.057,3.416,0.54725,0.938413,1.297154001,-0.305127,1.3781,1.4121,1.4212,1.4204,0.000719,0.001187,0.001853,0.001991
Arica,2504,28,2011,5,5,12,0,0,-18.471667,-70.313333,25,0.322492,0.195846,0.142097,0.116897,0.323388,0.1969,0.142412,0.116363,0.9422,0.9317,0.9042,0.8909,0.023469,0.01705,0.01703,0.01564,0.756762,0.695998,0.666276,0.654493,0.050875,0.212625,0.53725,0.040625,2.935625,0.629125,1.1929,1.269984205,0.497702,1.4056,1.4164,1.4189,1.4174,0.006632,0.007383,0.009579,0.010593
Arica,2510,28,2012,10,28,12,0,0,-18.471667,-70.313333,25,0.391678,0.257654,0.200441,0.173909,0.39505,0.26005,0.20185,0.17455,0.9472,0.923,0.8941,0.8821,0.021866,0.021007,0.022354,0.021506,0.7612,0.726765,0.709448,0.702803,0.039,0.22,0.547,0.125,3.9765,0.645,0.980805,0.91355039,-0.019047,1.4667,1.4734,1.4811,1.4875,0.004024,0.005863,0.008546,0.009367
Arica,2514,28,2013,4,17,12,0,0,-18.471667,-70.313333,25,0.366434,0.234242,0.173577,0.142821,0.36729,0.23564,0.17396,0.14284,0.946967,0.9361,0.910633,0.896033,0.02252,0.017753,0.018557,0.018093,0.786568,0.740316,0.710218,0.696171,0.0493,0.2541,0.5148,0.0621,3.0816,0.6218,1.095003,1.239120129,0.316997,1.397267,1.3965,1.3956,1.3932,0.004654,0.005627,0.00761,0.008792
Arica,2520,28,2013,9,7,12,0,0,-18.471667,-70.313333,25,0.384107,0.272115,0.204829,0.167247,0.3858,0.273033,0.205533,0.168333,0.9539,0.9756,0.9612,0.9412,0.019651,0.007472,0.008992,0.011165,0.787655,0.738615,0.71836,0.709758,0.067667,0.274,0.664667,0.053,3.199667,0.543333,0.9104,1.255227912,1.259735,1.33,1.3582,1.362,1.3578,0.003954,0.002075,0.00334,0.005112
Arica,2522,22,2014,3,19,12,0,0,-18.471667,-70.313333,25,0.361798,0.183578,0.138475,0.115947,0.36305,0.184975,0.138075,0.1162,0.9347,0.9124,0.8799,0.8686,0.026667,0.018086,0.018172,0.016715,0.694864,0.65602,0.646435,0.656146,0.03375,0.16,0.426,0.0695,2.7825,0.7105,1.427512,1.084364898,0.597604,1.4668,1.4535,1.46,1.4571,0.006795,0.006941,0.009088,0.009613
Arica,2524,5,2014,8,5,12,0,0,-18.471667,-70.313333,25,0.357284,0.302351,0.279326,0.262684,0.3635,0.3051,0.280533,0.2649,0.9388,0.9707,0.9509,0.959,0.025103,0.00997,0.01524,0.011908,0.807245,0.773281,0.766191,0.76651,0.026667,0.157667,0.705667,0.264333,3.204667,0.625,0.379999,0.360475773,0.88356,1.4415,1.4535,1.4688,1.4611,0.002244,0.001169,0.002332,0.002062
Arica,2526,28,2017,1,31,12,0,0,-18.471667,-70.313333,25,0.392106,0.232596,0.176903,0.152266,0.393925,0.2341,0.17745,0.1532,0.96035,0.9578,0.9499,0.94885,0.016636,0.010621,0.009566,0.008402,0.738265,0.694881,0.681104,0.683579,0.03425,0.18625,0.4145,0.10175,2.72125,0.69625,1.177804,0.92380413,0.858271,1.48,1.45975,1.455,1.4473,0.003077,0.002818,0.003305,0.003351
Ascension_Island,2556,20,2014,1,24,12,0,0,-7.976389,-14.414722,30,0.377727,0.24576,0.189108,0.16226,0.381933,0.249367,0.190833,0.164567,0.8074,0.7533,0.7167,0.6947,0.078297,0.066511,0.058838,0.055264,0.712444,0.643711,0.631855,0.637874,0.04,0.158333,0.436667,0.072,2.202,0.742,1.021455,0.93094774,0.416869,1.5508,1.5951,1.6,1.6,0.032831,0.040428,0.045574,0.050927
Ascension_Island,2574,27,2016,2,26,12,0,0,-7.976389,-14.414722,30,0.397578,0.328764,0.297283,0.280415,0.402133,0.328633,0.297367,0.2831,0.906,0.92905,0.94105,0.9394,0.03903,0.023932,0.017885,0.017432,0.745513,0.713594,0.720481,0.727433,0.030667,0.142667,0.571333,0.182,2.218,0.706667,0.446444,0.309099855,1.168986,1.5031,1.5308,1.51495,1.50455,0.005669,0.004448,0.004085,0.004584
Ascension_Island,2580,2,2017,8,5,12,0,0,-7.976389,-14.414722,30,0.370559,0.22979,0.15972,0.125108,0.37124,0.23002,0.15958,0.12624,0.8824,0.8144,0.7894,0.7773,0.048286,0.046027,0.035811,0.029558,0.721642,0.640252,0.604122,0.596832,0.0388,0.1824,0.4352,0.046,2.537,0.694,1.210939,1.473365962,0.399242,1.4268,1.4701,1.4771,1.4672,0.016993,0.02613,0.026177,0.025188
Aubiere_LAMP,2596,12,2013,7,7,12,0,0,45.76096,3.111072,423,0.383656,0.190751,0.116171,0.08501,0.38358,0.19108,0.11628,0.08372,0.953,0.9436,0.9296,0.91685,0.02246,0.013663,0.010253,0.008668,0.710638,0.620777,0.552444,0.509823,0.041,0.1888,0.3908,0.0144,3.2516,0.6766,1.745367,2.065343154,1.161659,1.47795,1.4832,1.4873,1.48765,0.008507,0.008462,0.008773,0.009167
Aubiere_LAMP,2606,25,2014,3,13,12,0,0,45.76096,3.111072,423,0.387904,0.218661,0.146749,0.109439,0.388313,0.2194,0.145562,0.10935,0.975725,0.9741,0.962975,0.960625,0.010712,0.00652,0.006218,0.004956,0.71232,0.680461,0.63979,0.6158,0.043375,0.243375,0.503,0.01675,2.855625,0.660875,1.430027,1.798314618,0.837379,1.476325,1.451975,1.450925,1.4423,0.003487,0.003493,0.00448,0.004342
Aubiere_LAMP,2608,24,2015,7,1,12,0,0,45.76096,3.111072,423,0.332131,0.166925,0.120196,0.10104,0.3333,0.168043,0.120757,0.1019,0.9604,0.9607,0.9564,0.9553,0.016745,0.008334,0.006561,0.00564,0.67941,0.621682,0.619111,0.638592,0.030429,0.143857,0.385143,0.072429,2.850857,0.656143,1.51049,1.067416764,1.406125,1.5762,1.5681,1.5753,1.5695,0.003452,0.002356,0.002309,0.002288
Autilla,2612,7,2009,8,31,12,0,0,41.997222,-4.603056,873,0.350443,0.173873,0.121592,0.098931,0.35165,0.17475,0.1215,0.09975,0.85,0.8276,0.7874,0.7647,0.069499,0.038651,0.032425,0.029017,0.663581,0.581383,0.577794,0.596444,0.052,0.133,0.377,0.0625,3.077,0.6675,1.536248,1.240043917,1.143054,1.4065,1.4428,1.4606,1.4629,0.016744,0.013821,0.01486,0.015426
Autilla,2620,9,2011,6,27,12,0,0,41.997222,-4.603056,873,0.389371,0.305685,0.274631,0.256959,0.392367,0.305567,0.274367,0.260333,0.9042,0.9848,0.9909,0.9918,0.038773,0.004836,0.002624,0.002248,0.744831,0.708372,0.714282,0.722502,0.037333,0.127667,0.545333,0.167333,2.031,0.604667,0.532372,0.330086105,-999,1.453,1.4824,1.482,1.4751,0.005489,0.000751,0.0005,0.0005
Autilla,2622,7,2011,10,18,12,0,0,41.997222,-4.603056,873,0.311187,0.153215,0.101218,0.078019,0.3123,0.15542,0.1018,0.07902,0.8731,0.847,0.8198,0.8015,0.059347,0.033657,0.024821,0.020782,0.660236,0.57235,0.53974,0.536646,0.0334,0.1486,0.3888,0.0376,3.1464,0.6716,1.641656,1.592491154,1.295862,1.6,1.575,1.568,1.5657,0.025996,0.02389,0.023189,0.022997
Autilla,2624,5,2012,6,28,12,0,0,41.997222,-4.603056,873,0.365266,0.344018,0.331134,0.316588,0.368067,0.344867,0.331533,0.320633,0.9251,0.9898,0.9912,0.9927,0.043308,0.005616,0.004665,0.003694,0.783629,0.745948,0.74783,0.754287,0.020667,0.142333,0.690667,0.190333,1.667,0.511,0.165887,0.210167224,3.424821,1.4467,1.4507,1.4377,1.4139,0.003207,0.0005,0.000536,0.0005
Avignon,2630,24,2000,6,22,12,0,0,43.93275,4.878067,32,0.36018,0.177118,0.118626,0.092429,0.360986,0.179214,0.119557,0.093286,0.9585,0.9394,0.913,0.9062,0.017111,0.012408,0.011863,0.009953,0.71644,0.645901,0.609822,0.602808,0.043,0.180286,0.431429,0.039857,2.547143,0.643571,1.627135,1.559888589,0.56089,1.4586,1.4453,1.4461,1.436,0.004889,0.00544,0.007014,0.006884
Avignon,2636,11,2000,8,19,12,0,0,43.93275,4.878067,32,0.317948,0.172471,0.126125,0.108143,0.31922,0.17336,0.12656,0.10852,0.9176,0.918,0.9007,0.8991,0.033177,0.016995,0.01451,0.01215,0.691561,0.643005,0.640428,0.652093,0.0248,0.1572,0.4132,0.0708,2.6744,0.6732,1.361253,0.966789121,1.252601,1.5625,1.549,1.546,1.5288,0.009622,0.006439,0.007011,0.006633
Avignon,2658,11,2003,6,29,12,0,0,43.93275,4.878067,32,0.343009,0.189528,0.131255,0.108436,0.3443,0.18988,0.1316,0.10852,0.9039,0.8766,0.8685,0.8351,0.04045,0.029449,0.022201,0.023692,0.697913,0.648182,0.624009,0.617379,0.032,0.178,0.458,0.0482,2.7784,0.7124,1.425768,1.212289953,0.867733,1.5327,1.5248,1.5186,1.5242,0.013265,0.014146,0.013125,0.016745
Avignon,2694,4,2005,2,27,12,0,0,43.93275,4.878067,32,0.371314,0.191901,0.11549,0.083431,0.3707,0.19205,0.11545,0.0832,0.9256,0.9025,0.8735,0.8535,0.031615,0.021992,0.017069,0.014246,0.715659,0.683245,0.629567,0.588403,0.038,0.232,0.445,0.0125,4.382,0.5245,1.703207,2.059477678,0.900458,1.5411,1.4741,1.4545,1.4468,0.014529,0.017565,0.019012,0.019347
Avignon,2716,26,2007,8,1,12,0,0,43.93275,4.878067,32,0.34912,0.244792,0.212885,0.193477,0.3511,0.245867,0.212733,0.19625,0.907767,0.953033,0.9351,0.943667,0.037479,0.013673,0.016467,0.013199,0.70872,0.690075,0.701356,0.713444,0.037167,0.1285,0.530167,0.118667,2.048333,0.628333,0.764279,0.507016983,1.376759,1.498767,1.4988,1.4974,1.480133,0.006408,0.002822,0.004501,0.004082
Avignon,2722,26,2007,9,14,12,0,0,43.93275,4.878067,32,0.397456,0.289028,0.253164,0.234322,0.39935,0.29045,0.2533,0.23655,0.9047,0.945,0.9277,0.9298,0.039718,0.016901,0.019561,0.017781,0.722642,0.686119,0.694125,0.704324,0.043,0.131,0.4975,0.134,1.9915,0.6595,0.679271,0.430107731,1.140925,1.4698,1.4949,1.4965,1.4866,0.006519,0.00336,0.005149,0.005386
Avignon,2724,11,2007,10,12,12,0,0,43.93275,4.878067,32,0.393733,0.228096,0.149454,0.107608,0.394567,0.228833,0.1489,0.109367,0.90845,0.92615,0.91675,0.9163,0.038927,0.018479,0.013715,0.010086,0.73742,0.707275,0.67236,0.648303,0.050667,0.260333,0.538,0.014333,3.480333,0.618,1.425266,1.93987573,1.554411,1.47,1.4204,1.40775,1.3927,0.014832,0.011029,0.010922,0.009547
Avignon,2732,2,2008,6,25,12,0,0,43.93275,4.878067,32,0.387733,0.243963,0.200642,0.18112,0.389567,0.244933,0.201317,0.182733,0.8854,0.9107,0.897,0.8972,0.049947,0.020355,0.017253,0.014879,0.709525,0.685605,0.695589,0.704832,0.039667,0.1375,0.492667,0.110667,2.218,0.652667,1.001019,0.608901361,1.618893,1.5177,1.5055,1.5046,1.5068,0.014756,0.007358,0.007887,0.007772
Avignon,2736,4,2008,10,11,12,0,0,43.93275,4.878067,32,0.322124,0.159523,0.103353,0.079355,0.323,0.1597,0.1036,0.0796,0.9171,0.9018,0.8795,0.8605,0.033482,0.018933,0.01465,0.012888,0.703569,0.647173,0.61088,0.593807,0.037,0.190667,0.515333,0.023667,3.005667,0.612667,1.652778,1.656704761,1.224146,1.4875,1.4689,1.4631,1.4549,0.013128,0.011297,0.011451,0.011984
Avignon,2742,26,2009,7,23,12,0,0,43.93275,4.878067,32,0.325812,0.247679,0.223209,0.213827,0.32834,0.24844,0.22432,0.2142,0.898,0.9637,0.9562,0.9431,0.051991,0.017092,0.019663,0.024801,0.720868,0.703961,0.716725,0.725398,0.026,0.145,0.5402,0.1394,2.358,0.7272,0.656539,0.290218052,1.548362,1.4846,1.4807,1.4647,1.4603,0.004884,0.00189,0.002835,0.004277
Avignon,2748,11,2009,9,22,12,0,0,43.93275,4.878067,32,0.33842,0.185183,0.123299,0.099862,0.33912,0.18612,0.1245,0.0986,0.9123,0.8423,0.7791,0.6727,0.035691,0.036305,0.034274,0.041266,0.720693,0.652201,0.600928,0.567432,0.0404,0.2044,0.505,0.0144,4.0386,0.6058,1.464101,1.466286751,0.048795,1.4994,1.4851,1.4829,1.479,0.016035,0.029475,0.038617,0.060236
Avignon,2750,11,2009,9,24,12,0,0,43.93275,4.878067,32,0.342201,0.195259,0.132626,0.106755,0.343122,0.195911,0.133167,0.106,0.9034,0.870767,0.816033,0.7536,0.043766,0.034161,0.033017,0.03494,0.730658,0.671092,0.627044,0.598127,0.042667,0.217444,0.504556,0.019333,3.963556,0.591,1.38983,1.434415639,0.427737,1.466033,1.4358,1.4309,1.426933,0.016327,0.021388,0.028012,0.037271
Avignon,2756,4,2010,4,16,12,0,0,43.93275,4.878067,32,0.399022,0.189245,0.117813,0.087068,0.3998,0.1905,0.1174,0.0863,0.9389,0.9224,0.9029,0.888,0.025717,0.015499,0.011964,0.009981,0.697167,0.624525,0.573736,0.545941,0.047,0.179,0.471,0.0165,2.9905,0.748,1.787265,1.934793324,1.127099,1.4814,1.4598,1.4581,1.4483,0.010306,0.010359,0.010975,0.011152
Avignon,2762,4,2011,4,27,12,0,0,43.93275,4.878067,32,0.398305,0.190155,0.119537,0.088826,0.399133,0.191467,0.1188,0.089167,0.9292,0.8977,0.8636,0.8397,0.029573,0.020087,0.016518,0.014309,0.706251,0.641777,0.594717,0.573419,0.041667,0.192667,0.43,0.029333,2.917333,0.689667,1.768642,1.803859691,0.858541,1.5276,1.4589,1.4406,1.4245,0.012079,0.013596,0.0148,0.015219
Avignon,2766,4,2011,9,29,12,0,0,43.93275,4.878067,32,0.375316,0.1846,0.116875,0.087186,0.376043,0.184929,0.116571,0.087671,0.9166,0.8855,0.8446,0.8214,0.034151,0.022899,0.019347,0.0164,0.687376,0.620618,0.58083,0.565339,0.039286,0.177857,0.461714,0.033714,3.274571,0.633714,1.709136,1.791153959,0.843105,1.5651,1.491,1.4716,1.4551,0.014961,0.016695,0.01953,0.01972
Avignon,2770,1,2012,3,15,12,0,0,43.93275,4.878067,32,0.391999,0.238009,0.163902,0.124268,0.392575,0.238325,0.163525,0.124625,0.9532,0.957,0.9244,0.9191,0.019323,0.010921,0.01323,0.010754,0.727844,0.695156,0.662615,0.64334,0.0465,0.26125,0.541,0.02225,3.04375,0.64325,1.272354,1.707837532,0.636087,1.4438,1.4305,1.4296,1.4198,0.006396,0.005557,0.009306,0.009069
Avignon,2772,13,2012,6,28,12,0,0,43.93275,4.878067,32,0.348806,0.264742,0.239226,0.22479,0.35078,0.26528,0.2392,0.2279,0.9374,0.9901,0.9913,0.9922,0.030817,0.003706,0.002905,0.002485,0.716046,0.69175,0.706619,0.716748,0.034,0.123,0.5124,0.1358,1.9202,0.618,0.569711,0.304235242,3.615183,1.4727,1.4866,1.4815,1.4776,0.003431,0.0005,0.0005,0.0005
BONDVILLE,2784,25,1998,3,30,12,0,0,40.053333,-88.371944,212,0.383378,0.198278,0.139514,0.111729,0.384867,0.199467,0.137933,0.110567,0.98115,0.968,0.95455,0.94945,0.007842,0.006865,0.006703,0.005958,0.707139,0.650371,0.624211,0.623779,0.041667,0.182,0.445667,0.043333,2.403,0.743333,1.509366,1.390292098,0.32222,1.44595,1.4402,1.4431,1.4369,0.002033,0.002911,0.00378,0.003962
BONDVILLE,2798,25,1998,7,29,12,0,0,40.053333,-88.371944,212,0.399401,0.213816,0.143625,0.11338,0.400567,0.214433,0.143467,0.1136,0.97255,0.95175,0.92785,0.91635,0.011241,0.010571,0.010572,0.009674,0.737125,0.674591,0.639885,0.624891,0.047333,0.196667,0.472667,0.055333,3.125667,0.521333,1.50441,1.467462895,0.095622,1.42405,1.42955,1.43085,1.42955,0.002766,0.004135,0.005456,0.005909
BONDVILLE,2834,28,2001,4,14,12,0,0,40.053333,-88.371944,212,0.374525,0.242629,0.206882,0.187604,0.376267,0.2434,0.2066,0.1891,0.9381,0.9399,0.9253,0.9451,0.025998,0.016004,0.016597,0.011026,0.681732,0.658848,0.666777,0.680503,0.037333,0.128667,0.475667,0.111333,2.1,0.669,0.895778,0.556431339,0.710755,1.542,1.5267,1.5301,1.5054,0.004456,0.00366,0.005026,0.003625
BONDVILLE,2844,23,2001,7,29,12,0,0,40.053333,-88.371944,212,0.243292,0.126624,0.085486,0.067104,0.24388,0.12748,0.0846,0.06556,0.976,0.9231,0.8537,0.8176,0.010495,0.021961,0.029554,0.028736,0.713329,0.628468,0.589732,0.574729,0.045,0.1814,0.4738,0.017,3.4726,0.5876,1.711885,1.602923347,-1.547784,1.3732,1.3842,1.3828,1.377,0.003027,0.010886,0.02102,0.024456
BONDVILLE,2856,12,2002,9,27,12,0,0,40.053333,-88.371944,212,0.395508,0.194392,0.123136,0.094674,0.396467,0.1955,0.1237,0.093733,0.9539,0.9446,0.9223,0.9088,0.018793,0.01132,0.010119,0.009035,0.747792,0.671248,0.615506,0.583125,0.055333,0.202,0.447667,0.028,3.465667,0.580667,1.709625,1.744000861,0.939867,1.3752,1.3834,1.3917,1.3972,0.005729,0.00543,0.00652,0.00702
BONDVILLE,2872,4,2003,8,23,12,0,0,40.053333,-88.371944,212,0.377733,0.173013,0.10832,0.083369,0.37818,0.17406,0.10816,0.08126,0.9282,0.88985,0.84415,0.81785,0.029194,0.020623,0.018086,0.015842,0.678461,0.584122,0.526512,0.502377,0.0396,0.159,0.3768,0.032,3.4686,0.6672,1.839381,1.797744763,0.721012,1.50915,1.50265,1.5087,1.50905,0.011866,0.013697,0.015878,0.016797
BONDVILLE,2886,23,2004,8,2,12,0,0,40.053333,-88.371944,212,0.39066,0.195232,0.111338,0.080951,0.390675,0.195625,0.1117,0.081725,0.97855,0.9753,0.9688,0.96445,0.011652,0.006746,0.004834,0.003954,0.717068,0.625958,0.571872,0.538943,0.0485,0.18175,0.411,0.021,2.9965,0.6345,1.822217,1.964337556,1.291128,1.4239,1.44575,1.4385,1.4409,0.003033,0.002848,0.002793,0.002775
BONDVILLE,2890,19,2004,9,6,12,0,0,40.053333,-88.371944,212,0.391185,0.199703,0.118713,0.087633,0.3909,0.20035,0.11865,0.08685,0.9593,0.943,0.922,0.9106,0.016504,0.011862,0.009609,0.008056,0.751185,0.679546,0.618346,0.573208,0.049,0.2225,0.4145,0.0115,3.045,0.6735,1.740243,1.961437709,0.796216,1.4523,1.4249,1.4104,1.4094,0.006895,0.008307,0.009124,0.009256
BONDVILLE,2918,25,2006,4,12,12,0,0,40.053333,-88.371944,212,0.278731,0.141938,0.100039,0.08138,0.279929,0.143314,0.099671,0.081571,0.9817,0.98005,0.97725,0.97585,0.010055,0.005517,0.004195,0.003533,0.680713,0.633176,0.620545,0.624183,0.028,0.161,0.447571,0.044286,2.933429,0.699714,1.453309,1.259870745,1.295201,1.4753,1.44275,1.4375,1.4318,0.001853,0.00157,0.001554,0.001548
BONDVILLE,2936,19,2010,8,28,12,0,0,40.053333,-88.371944,212,0.378855,0.185561,0.112403,0.08192,0.3791,0.186875,0.11215,0.08125,0.9671,0.9569,0.94405,0.9348,0.016143,0.0106,0.008351,0.007045,0.724933,0.652823,0.60576,0.581321,0.04875,0.19375,0.45475,0.02725,3.435,0.579,1.796717,2.026260073,0.979684,1.44745,1.4201,1.40835,1.399,0.004617,0.004881,0.005099,0.005151
BONDVILLE,2940,23,2011,8,18,12,0,0,40.053333,-88.371944,212,0.327234,0.155706,0.095274,0.072793,0.328,0.15726,0.097,0.07262,0.991,0.9892,0.9873,0.986,0.004133,0.002573,0.001919,0.001595,0.719166,0.627305,0.576337,0.553693,0.052,0.1736,0.4398,0.0262,3.1886,0.5754,1.806809,1.81982943,1.126834,1.33,1.3545,1.3595,1.3616,0.000844,0.000844,0.000846,0.000846
BONDVILLE,2942,24,2011,8,24,12,0,0,40.053333,-88.371944,212,0.361344,0.181688,0.122356,0.102088,0.3629,0.1824,0.1241,0.1015,0.9626,0.9476,0.934,0.9235,0.015073,0.010762,0.009197,0.008684,0.700189,0.631407,0.602901,0.599635,0.031,0.1635,0.3765,0.0715,3.3645,0.607,1.585107,1.263818437,0.733652,1.5302,1.5161,1.5146,1.5139,0.003681,0.004016,0.004426,0.0049
BONDVILLE,2946,24,2011,9,13,12,0,0,40.053333,-88.371944,212,0.388014,0.193167,0.131605,0.111291,0.390071,0.194257,0.133314,0.111343,0.96546,0.96752,0.96658,0.96546,0.014524,0.006832,0.00481,0.004154,0.677596,0.608691,0.595242,0.601793,0.037571,0.144571,0.362571,0.091571,3.170143,0.562857,1.586876,1.132191662,1.567186,1.53798,1.53408,1.53006,1.5288,0.003042,0.001911,0.001674,0.001672
BONDVILLE,2948,24,2012,5,27,12,0,0,40.053333,-88.371944,212,0.365563,0.184077,0.123381,0.096954,0.366963,0.185325,0.122912,0.098087,0.9641,0.95235,0.9397,0.9331,0.014914,0.009854,0.008018,0.006932,0.691003,0.613823,0.590697,0.595004,0.04325,0.154625,0.408125,0.064,3.006375,0.613125,1.601946,1.418377678,0.973658,1.4672,1.4722,1.4671,1.4558,0.003936,0.003929,0.00418,0.004243
BONDVILLE,2958,19,2013,8,18,12,0,0,40.053333,-88.371944,212,0.38645,0.177449,0.092727,0.06956,0.386314,0.1764,0.096829,0.069514,0.9737,0.965333,0.956367,0.949567,0.010746,0.00667,0.004691,0.003868,0.696269,0.590379,0.524337,0.486822,0.049571,0.169286,0.404714,0.014143,2.966571,0.647143,2.01684,2.083544471,1.216415,1.4381,1.4541,1.446433,1.447333,0.003931,0.004026,0.003909,0.003918
BONDVILLE,2966,16,2014,8,28,12,0,0,40.053333,-88.371944,212,0.368065,0.20507,0.141795,0.114542,0.369,0.20675,0.14205,0.1119,0.9953,0.9947,0.9939,0.9934,0.001997,0.001278,0.000999,0.000845,0.746273,0.687483,0.646265,0.627834,0.0415,0.2275,0.4445,0.0295,2.36,0.636,1.399502,1.499851954,1.02076,1.4405,1.4265,1.4292,1.4265,0.000521,0.000544,0.000569,0.000579
BORDEAUX,2982,11,2001,5,21,12,0,0,44.788028,-0.579167,40,0.38875,0.212713,0.159057,0.125673,0.389275,0.21365,0.158575,0.126525,0.9183,0.9133,0.856,0.8644,0.033148,0.01918,0.023802,0.017639,0.70831,0.665701,0.637385,0.633726,0.035,0.193,0.4545,0.038,1.99475,0.751,1.332416,1.419471184,0.569725,1.5176,1.4934,1.5114,1.4933,0.012098,0.010228,0.018087,0.015118
BORDEAUX,2992,11,2001,11,4,12,0,0,44.788028,-0.579167,40,0.364002,0.200338,0.147858,0.119454,0.364167,0.200167,0.148033,0.120033,0.9079,0.8999,0.8776,0.8704,0.04035,0.023514,0.020662,0.017426,0.691948,0.654411,0.639871,0.647526,0.031667,0.168667,0.464667,0.040667,1.776,0.731,1.325991,1.31813359,1.014678,1.5289,1.5039,1.5111,1.4927,0.014078,0.012374,0.014167,0.014132
Bac_Giang,3032,28,2003,6,6,12,0,0,21.291416,106.225472,15,0.367671,0.228073,0.182363,0.161287,0.3694,0.228875,0.182625,0.161575,0.9373,0.9332,0.9343,0.9452,0.027137,0.017421,0.013319,0.009631,0.72699,0.668824,0.657586,0.660549,0.043,0.156,0.425,0.094,2.469,0.72525,1.03869,0.769909622,1.046887,1.4065,1.4418,1.4689,1.4768,0.005216,0.004808,0.004555,0.003598
Bac_Lieu,3318,1,2003,6,8,12,0,0,9.28,105.73,10,0.399824,0.220023,0.152574,0.126062,0.4,0.221,0.1535,0.1257,0.969,0.95665,0.948,0.93905,0.013456,0.01036,0.008466,0.008012,0.739896,0.66497,0.625453,0.609657,0.05,0.187667,0.415,0.047333,2.429,0.703,1.403944,1.256108101,0.958365,1.39385,1.4145,1.4277,1.4379,0.003466,0.004175,0.004553,0.005141
